database	gene_set	EntrezID	ensembl_gene_id
HALLMARK	EPITHELIAL_MESENCHYMAL_TRANSITION	1311	ENSG00000105664
HALLMARK	EPITHELIAL_MESENCHYMAL_TRANSITION	22795	ENSG00000087303
HALLMARK	EPITHELIAL_MESENCHYMAL_TRANSITION	4314	ENSG00000149968
HALLMARK	EPITHELIAL_MESENCHYMAL_TRANSITION	4837	ENSG00000166741
HALLMARK	EPITHELIAL_MESENCHYMAL_TRANSITION	2006	ENSG00000049540
HALLMARK	EPITHELIAL_MESENCHYMAL_TRANSITION	1303	ENSG00000111799
HALLMARK	EPITHELIAL_MESENCHYMAL_TRANSITION	51330	ENSG00000006327
HALLMARK	EPITHELIAL_MESENCHYMAL_TRANSITION	4016	ENSG00000129038
HALLMARK	EPITHELIAL_MESENCHYMAL_TRANSITION	6372	ENSG00000124875
HALLMARK	EPITHELIAL_MESENCHYMAL_TRANSITION	7058	ENSG00000186340
HALLMARK	EPITHELIAL_MESENCHYMAL_TRANSITION	3487	ENSG00000141753
HALLMARK	EPITHELIAL_MESENCHYMAL_TRANSITION	800	ENSG00000122786
HALLMARK	EPITHELIAL_MESENCHYMAL_TRANSITION	5054	ENSG00000106366
HALLMARK	EPITHELIAL_MESENCHYMAL_TRANSITION	5768	ENSG00000116260
HALLMARK	EPITHELIAL_MESENCHYMAL_TRANSITION	1278	ENSG00000164692
HALLMARK	EPITHELIAL_MESENCHYMAL_TRANSITION	8985	ENSG00000106397
HALLMARK	EPITHELIAL_MESENCHYMAL_TRANSITION	6422	ENSG00000104332
HALLMARK	EPITHELIAL_MESENCHYMAL_TRANSITION	355	ENSG00000026103
HALLMARK	EPITHELIAL_MESENCHYMAL_TRANSITION	10409	ENSG00000176788
HALLMARK	EPITHELIAL_MESENCHYMAL_TRANSITION	2014	ENSG00000142227
HALLMARK	EPITHELIAL_MESENCHYMAL_TRANSITION	11167	ENSG00000163430
HALLMARK	EPITHELIAL_MESENCHYMAL_TRANSITION	1601	ENSG00000153071
HALLMARK	EPITHELIAL_MESENCHYMAL_TRANSITION	2331	ENSG00000122176
HALLMARK	EPITHELIAL_MESENCHYMAL_TRANSITION	1290	ENSG00000204262
HALLMARK	EPITHELIAL_MESENCHYMAL_TRANSITION	5351	ENSG00000083444
HALLMARK	EPITHELIAL_MESENCHYMAL_TRANSITION	10272	ENSG00000070404
HALLMARK	EPITHELIAL_MESENCHYMAL_TRANSITION	3690	ENSG00000259207
HALLMARK	EPITHELIAL_MESENCHYMAL_TRANSITION	1893	ENSG00000143369
HALLMARK	EPITHELIAL_MESENCHYMAL_TRANSITION	6443	ENSG00000163069
HALLMARK	EPITHELIAL_MESENCHYMAL_TRANSITION	2192	ENSG00000077942
HALLMARK	EPITHELIAL_MESENCHYMAL_TRANSITION	4017	ENSG00000134013
HALLMARK	EPITHELIAL_MESENCHYMAL_TRANSITION	4148	ENSG00000132031
HALLMARK	EPITHELIAL_MESENCHYMAL_TRANSITION	57692	ENSG00000198934
HALLMARK	EPITHELIAL_MESENCHYMAL_TRANSITION	3915	ENSG00000135862
HALLMARK	EPITHELIAL_MESENCHYMAL_TRANSITION	5396	ENSG00000116132
HALLMARK	EPITHELIAL_MESENCHYMAL_TRANSITION	813	ENSG00000128595
HALLMARK	EPITHELIAL_MESENCHYMAL_TRANSITION	2191	ENSG00000078098
HALLMARK	ESTROGEN_RESPONSE_EARLY	80004	ENSG00000103067
HALLMARK	ESTROGEN_RESPONSE_EARLY	3480	ENSG00000140443
HALLMARK	ESTROGEN_RESPONSE_EARLY	4681	ENSG00000158747
HALLMARK	ESTROGEN_RESPONSE_EARLY	2810	ENSG00000175793
HALLMARK	ESTROGEN_RESPONSE_EARLY	56944	ENSG00000116774
HALLMARK	ESTROGEN_RESPONSE_EARLY	2674	ENSG00000151892
HALLMARK	ESTROGEN_RESPONSE_EARLY	6840	ENSG00000197321
HALLMARK	ESTROGEN_RESPONSE_EARLY	3717	ENSG00000096968
HALLMARK	ESTROGEN_RESPONSE_EARLY	1960	ENSG00000179388
HALLMARK	ESTROGEN_RESPONSE_EARLY	11057	ENSG00000140526
HALLMARK	ESTROGEN_RESPONSE_EARLY	8553	ENSG00000134107
HALLMARK	ESTROGEN_RESPONSE_EARLY	367	ENSG00000169083
HALLMARK	ESTROGEN_RESPONSE_EARLY	25800	ENSG00000141424
HALLMARK	ESTROGEN_RESPONSE_EARLY	56603	ENSG00000003137
HALLMARK	ESTROGEN_RESPONSE_EARLY	744	ENSG00000066382
HALLMARK	ESTROGEN_RESPONSE_EARLY	91683	ENSG00000173227
HALLMARK	ESTROGEN_RESPONSE_EARLY	23596	ENSG00000054277
HALLMARK	ESTROGEN_RESPONSE_EARLY	799	ENSG00000004948
HALLMARK	ESTROGEN_RESPONSE_EARLY	54020	ENSG00000160190
HALLMARK	ESTROGEN_RESPONSE_EARLY	1717	ENSG00000172893
HALLMARK	ESTROGEN_RESPONSE_EARLY	10395	ENSG00000164741
HALLMARK	ESTROGEN_RESPONSE_EARLY	960	ENSG00000026508
HALLMARK	ESTROGEN_RESPONSE_EARLY	5932	ENSG00000101773
HALLMARK	ESTROGEN_RESPONSE_EARLY	6505	ENSG00000106688
HALLMARK	ESTROGEN_RESPONSE_EARLY	4299	ENSG00000172493
HALLMARK	ESTROGEN_RESPONSE_EARLY	5655	ENSG00000129451
HALLMARK	ESTROGEN_RESPONSE_EARLY	7071	ENSG00000155090
HALLMARK	ESTROGEN_RESPONSE_EARLY	5029	ENSG00000175591
HALLMARK	ESTROGEN_RESPONSE_EARLY	1366	ENSG00000181885
HALLMARK	ESTROGEN_RESPONSE_EARLY	645	ENSG00000090013
HALLMARK	ESTROGEN_RESPONSE_EARLY	1154	ENSG00000114737
HALLMARK	ESTROGEN_RESPONSE_EARLY	2717	ENSG00000102393
HALLMARK	ESTROGEN_RESPONSE_EARLY	9060	ENSG00000198682
HALLMARK	ESTROGEN_RESPONSE_EARLY	120	ENSG00000148700
HALLMARK	ESTROGEN_RESPONSE_EARLY	27295	ENSG00000154553
HALLMARK	ESTROGEN_RESPONSE_EARLY	55793	ENSG00000143409
HALLMARK	ESTROGEN_RESPONSE_EARLY	26509	ENSG00000138119
HALLMARK	ESTROGEN_RESPONSE_EARLY	3856	ENSG00000170421
HALLMARK	ESTROGEN_RESPONSE_EARLY	2222	ENSG00000079459
HALLMARK	ESTROGEN_RESPONSE_EARLY	64798	ENSG00000155792
HALLMARK	ESTROGEN_RESPONSE_EARLY	3572	ENSG00000134352
HALLMARK	ESTROGEN_RESPONSE_EARLY	64919	ENSG00000127152
HALLMARK	ESTROGEN_RESPONSE_EARLY	375449	ENSG00000069020
HALLMARK	ESTROGEN_RESPONSE_EARLY	8645	ENSG00000164626
HALLMARK	ESTROGEN_RESPONSE_EARLY	6513	ENSG00000117394
HALLMARK	ESTROGEN_RESPONSE_EARLY	1997	ENSG00000120690
HALLMARK	ESTROGEN_RESPONSE_EARLY	6196	ENSG00000071242
HALLMARK	ESTROGEN_RESPONSE_EARLY	81875	ENSG00000143319
HALLMARK	ESTROGEN_RESPONSE_EARLY	9145	ENSG00000100321
HALLMARK	ESTROGEN_RESPONSE_EARLY	9467	ENSG00000131370
HALLMARK	ESTROGEN_RESPONSE_EARLY	221	ENSG00000006534
HALLMARK	ESTROGEN_RESPONSE_EARLY	10160	ENSG00000152767
HALLMARK	ESTROGEN_RESPONSE_EARLY	79875	ENSG00000187720
HALLMARK	ESTROGEN_RESPONSE_EARLY	9022	ENSG00000169583
HALLMARK	ESTROGEN_RESPONSE_EARLY	29107	ENSG00000132661
HALLMARK	ESTROGEN_RESPONSE_EARLY	89797	ENSG00000166833
HALLMARK	ESTROGEN_RESPONSE_EARLY	23223	ENSG00000052749
HALLMARK	ESTROGEN_RESPONSE_EARLY	374	ENSG00000109321
HALLMARK	ESTROGEN_RESPONSE_EARLY	107	ENSG00000164742
HALLMARK	ESTROGEN_RESPONSE_EARLY	4277	ENSG00000204516
HALLMARK	ESTROGEN_RESPONSE_EARLY	8140	ENSG00000103257
HALLMARK	ESTROGEN_RESPONSE_EARLY	8165	ENSG00000121057
HALLMARK	ESTROGEN_RESPONSE_EARLY	595	ENSG00000110092
HALLMARK	ESTROGEN_RESPONSE_EARLY	9314	ENSG00000136826
HALLMARK	ESTROGEN_RESPONSE_EARLY	2194	ENSG00000169710
HALLMARK	ESTROGEN_RESPONSE_EARLY	7074	ENSG00000156299
HALLMARK	ESTROGEN_RESPONSE_EARLY	5366	ENSG00000141682
HALLMARK	ESTROGEN_RESPONSE_EARLY	5914	ENSG00000131759
HALLMARK	ESTROGEN_RESPONSE_EARLY	3280	ENSG00000114315
HALLMARK	ESTROGEN_RESPONSE_EARLY	2317	ENSG00000136068
HALLMARK	ESTROGEN_RESPONSE_EARLY	3875	ENSG00000111057
HALLMARK	ESTROGEN_RESPONSE_EARLY	64284	ENSG00000124839
HALLMARK	ESTROGEN_RESPONSE_EARLY	9620	ENSG00000075275
HALLMARK	ESTROGEN_RESPONSE_EARLY	3983	ENSG00000099204
HALLMARK	ESTROGEN_RESPONSE_EARLY	7869	ENSG00000012171
HALLMARK	ESTROGEN_RESPONSE_EARLY	3860	ENSG00000171401
HALLMARK	ESTROGEN_RESPONSE_EARLY	3866	ENSG00000171346
HALLMARK	ESTROGEN_RESPONSE_EARLY	6542	ENSG00000003989
HALLMARK	ESTROGEN_RESPONSE_EARLY	3898	ENSG00000159166
HALLMARK	ESTROGEN_RESPONSE_EARLY	347733	ENSG00000137285
HALLMARK	ESTROGEN_RESPONSE_EARLY	8614	ENSG00000113739
HALLMARK	ESTROGEN_RESPONSE_EARLY	23329	ENSG00000111490
HALLMARK	ESTROGEN_RESPONSE_EARLY	23541	ENSG00000100003
HALLMARK	ESTROGEN_RESPONSE_EARLY	23052	ENSG00000149218
HALLMARK	ESTROGEN_RESPONSE_EARLY	55806	ENSG00000168453
HALLMARK	ESTROGEN_RESPONSE_EARLY	29984	ENSG00000173156
HALLMARK	ESTROGEN_RESPONSE_EARLY	22876	ENSG00000198825
HALLMARK	ESTROGEN_RESPONSE_EARLY	10105	ENSG00000108179
HALLMARK	ESTROGEN_RESPONSE_EARLY	25976	ENSG00000163659
HALLMARK	ESTROGEN_RESPONSE_EARLY	9862	ENSG00000008838
HALLMARK	ESTROGEN_RESPONSE_EARLY	9249	ENSG00000162496
HALLMARK	ESTROGEN_RESPONSE_EARLY	9094	ENSG00000109103
HALLMARK	ESTROGEN_RESPONSE_EARLY	2353	ENSG00000170345
HALLMARK	ESTROGEN_RESPONSE_EARLY	4609	ENSG00000136997
HALLMARK	ESTROGEN_RESPONSE_EARLY	2289	ENSG00000096060
HALLMARK	ESTROGEN_RESPONSE_EARLY	267	ENSG00000159461
HALLMARK	ESTROGEN_RESPONSE_EARLY	55191	ENSG00000172890
HALLMARK	ESTROGEN_RESPONSE_EARLY	3625	ENSG00000163083
HALLMARK	ESTROGEN_RESPONSE_EARLY	2683	ENSG00000086062
HALLMARK	ESTROGEN_RESPONSE_EARLY	794	ENSG00000172137
HALLMARK	ESTROGEN_RESPONSE_EARLY	56994	ENSG00000111666
HALLMARK	ESTROGEN_RESPONSE_EARLY	10514	ENSG00000132382
HALLMARK	ESTROGEN_RESPONSE_EARLY	10140	ENSG00000141232
HALLMARK	ESTROGEN_RESPONSE_EARLY	60481	ENSG00000012660
HALLMARK	ESTROGEN_RESPONSE_EARLY	6990	ENSG00000165169
HALLMARK	ESTROGEN_RESPONSE_EARLY	9846	ENSG00000033327
HALLMARK	ESTROGEN_RESPONSE_EARLY	6658	ENSG00000134595
HALLMARK	ESTROGEN_RESPONSE_EARLY	57419	ENSG00000185052
HALLMARK	ESTROGEN_RESPONSE_EARLY	2274	ENSG00000115641
HALLMARK	ESTROGEN_RESPONSE_EARLY	79754	ENSG00000196372
HALLMARK	ESTROGEN_RESPONSE_EARLY	6478	ENSG00000181788
HALLMARK	ESTROGEN_RESPONSE_EARLY	6337	ENSG00000111319
HALLMARK	ESTROGEN_RESPONSE_EARLY	3705	ENSG00000100605
HALLMARK	ESTROGEN_RESPONSE_EARLY	23286	ENSG00000113645
HALLMARK	ESTROGEN_RESPONSE_EARLY	21	ENSG00000167972
HALLMARK	ESTROGEN_RESPONSE_EARLY	9536	ENSG00000148344
HALLMARK	ESTROGEN_RESPONSE_EARLY	4137	ENSG00000186868
HALLMARK	ESTROGEN_RESPONSE_EARLY	2444	ENSG00000111816
HALLMARK	ESTROGEN_RESPONSE_EARLY	51195	ENSG00000108352
HALLMARK	ESTROGEN_RESPONSE_EARLY	124583	ENSG00000171302
HALLMARK	ESTROGEN_RESPONSE_EARLY	7466	ENSG00000109501
HALLMARK	ESTROGEN_RESPONSE_EARLY	7162	ENSG00000146242
HALLMARK	ESTROGEN_RESPONSE_EARLY	58495	ENSG00000125850
HALLMARK	ESTROGEN_RESPONSE_EARLY	6584	ENSG00000197375
HALLMARK	ESTROGEN_RESPONSE_EARLY	55540	ENSG00000056736
HALLMARK	ESTROGEN_RESPONSE_EARLY	25987	ENSG00000182704
HALLMARK	ESTROGEN_RESPONSE_EARLY	115	ENSG00000162104
HALLMARK	ESTROGEN_RESPONSE_EARLY	7031	ENSG00000160182
HALLMARK	ESTROGEN_RESPONSE_EARLY	7357	ENSG00000148154
HALLMARK	ESTROGEN_RESPONSE_EARLY	28966	ENSG00000064652
HALLMARK	ESTROGEN_RESPONSE_EARLY	18	ENSG00000183044
HALLMARK	ESTROGEN_RESPONSE_EARLY	771	ENSG00000074410
HALLMARK	ESTROGEN_RESPONSE_EARLY	6509	ENSG00000115902
HALLMARK	ESTROGEN_RESPONSE_EARLY	7022	ENSG00000087510
HALLMARK	ESTROGEN_RESPONSE_EARLY	11031	ENSG00000168461
HALLMARK	ESTROGEN_RESPONSE_EARLY	4477	ENSG00000263639
HALLMARK	ESTROGEN_RESPONSE_EARLY	1836	ENSG00000155850
HALLMARK	ESTROGEN_RESPONSE_EARLY	22996	ENSG00000085831
HALLMARK	ESTROGEN_RESPONSE_EARLY	399665	ENSG00000167106
HALLMARK	ESTROGEN_RESPONSE_EARLY	2697	ENSG00000152661
HALLMARK	ESTROGEN_RESPONSE_EARLY	7739	ENSG00000147394
HALLMARK	ESTROGEN_RESPONSE_EARLY	11098	ENSG00000150687
HALLMARK	ESTROGEN_RESPONSE_EARLY	27134	ENSG00000105289
HALLMARK	ESTROGEN_RESPONSE_EARLY	10560	ENSG00000117479
HALLMARK	ESTROGEN_RESPONSE_EARLY	6566	ENSG00000155380
HALLMARK	ESTROGEN_RESPONSE_EARLY	23389	ENSG00000123066
HALLMARK	ESTROGEN_RESPONSE_EARLY	55686	ENSG00000118242
HALLMARK	ESTROGEN_RESPONSE_EARLY	6387	ENSG00000107562
HALLMARK	ESTROGEN_RESPONSE_EARLY	4603	ENSG00000185697
HALLMARK	ESTROGEN_RESPONSE_EARLY	403	ENSG00000138175
HALLMARK	ESTROGEN_RESPONSE_EARLY	1952	ENSG00000143126
HALLMARK	ESTROGEN_RESPONSE_EARLY	84187	ENSG00000157600
HALLMARK	ESTROGEN_RESPONSE_EARLY	10439	ENSG00000130558
HALLMARK	ESTROGEN_RESPONSE_EARLY	7494	ENSG00000100219
HALLMARK	ESTROGEN_RESPONSE_EARLY	949	ENSG00000073060
HALLMARK	ESTROGEN_RESPONSE_EARLY	5979	ENSG00000165731
HALLMARK	ESTROGEN_RESPONSE_EARLY	9214	ENSG00000162894
HALLMARK	ESTROGEN_RESPONSE_EARLY	54898	ENSG00000197977
HALLMARK	ESTROGEN_RESPONSE_EARLY	26353	ENSG00000152137
HALLMARK	ESTROGEN_RESPONSE_EARLY	5174	ENSG00000174827
HALLMARK	ESTROGEN_RESPONSE_EARLY	10202	ENSG00000100867
HALLMARK	ESTROGEN_RESPONSE_EARLY	23254	ENSG00000189337
HALLMARK	ESTROGEN_RESPONSE_EARLY	4886	ENSG00000164128
HALLMARK	ESTROGEN_RESPONSE_EARLY	55638	ENSG00000147642
HALLMARK	ESTROGEN_RESPONSE_EARLY	11001	ENSG00000140284
HALLMARK	ESTROGEN_RESPONSE_EARLY	3487	ENSG00000141753
HALLMARK	ESTROGEN_RESPONSE_EARLY	8416	ENSG00000143412
HALLMARK	ESTROGEN_RESPONSE_EARLY	4602	ENSG00000118513
HALLMARK	ESTROGEN_RESPONSE_EARLY	9612	ENSG00000196498
HALLMARK	ESTROGEN_RESPONSE_EARLY	1999	ENSG00000163435
HALLMARK	ESTROGEN_RESPONSE_EARLY	65055	ENSG00000068615
HALLMARK	ESTROGEN_RESPONSE_EARLY	9368	ENSG00000109062
HALLMARK	ESTROGEN_RESPONSE_EARLY	9687	ENSG00000196208
HALLMARK	ESTROGEN_RESPONSE_EARLY	8800	ENSG00000166821
HALLMARK	ESTROGEN_RESPONSE_EARLY	2288	ENSG00000004478
HALLMARK	ESTROGEN_RESPONSE_EARLY	64699	ENSG00000160183
HALLMARK	ESTROGEN_RESPONSE_EARLY	7052	ENSG00000198959
HALLMARK	ESTROGEN_RESPONSE_EARLY	5420	ENSG00000128567
HALLMARK	ESTROGEN_RESPONSE_EARLY	573	ENSG00000107262
HALLMARK	ESTROGEN_RESPONSE_EARLY	6820	ENSG00000088002
HALLMARK	ESTROGEN_RESPONSE_EARLY	596	ENSG00000171791
HALLMARK	ESTROGEN_RESPONSE_EARLY	4582	ENSG00000185499
HALLMARK	ESTROGEN_RESPONSE_EARLY	8204	ENSG00000180530
HALLMARK	ESTROGEN_RESPONSE_EARLY	863	ENSG00000129993
HALLMARK	ESTROGEN_RESPONSE_EARLY	7033	ENSG00000160180
HALLMARK	ESTROGEN_RESPONSE_EARLY	26018	ENSG00000144749
HALLMARK	ESTROGEN_RESPONSE_EARLY	23030	ENSG00000127663
HALLMARK	ESTROGEN_RESPONSE_EARLY	3880	ENSG00000171345
HALLMARK	ESTROGEN_RESPONSE_EARLY	60598	ENSG00000124249
HALLMARK	ESTROGEN_RESPONSE_EARLY	60436	ENSG00000118707
HALLMARK	ESTROGEN_RESPONSE_EARLY	79083	ENSG00000115648
HALLMARK	ESTROGEN_RESPONSE_EARLY	360	ENSG00000165272
HALLMARK	ESTROGEN_RESPONSE_EARLY	5241	ENSG00000082175
HALLMARK	ESTROGEN_RESPONSE_EARLY	22836	ENSG00000164292
HALLMARK	ESTROGEN_RESPONSE_EARLY	10125	ENSG00000172575
HALLMARK	ESTROGEN_RESPONSE_EARLY	7164	ENSG00000111907
HALLMARK	ESTROGEN_RESPONSE_EARLY	2296	ENSG00000054598
HALLMARK	ESTROGEN_RESPONSE_LATE	10761	ENSG00000170965
HALLMARK	ESTROGEN_RESPONSE_LATE	58495	ENSG00000125850
HALLMARK	ESTROGEN_RESPONSE_LATE	429	ENSG00000139352
HALLMARK	ESTROGEN_RESPONSE_LATE	8309	ENSG00000168306
HALLMARK	ESTROGEN_RESPONSE_LATE	2852	ENSG00000164850
HALLMARK	ESTROGEN_RESPONSE_LATE	4277	ENSG00000204516
HALLMARK	ESTROGEN_RESPONSE_LATE	64065	ENSG00000112378
HALLMARK	ESTROGEN_RESPONSE_LATE	445	ENSG00000130707
HALLMARK	ESTROGEN_RESPONSE_LATE	399665	ENSG00000167106
HALLMARK	ESTROGEN_RESPONSE_LATE	9455	ENSG00000103942
HALLMARK	ESTROGEN_RESPONSE_LATE	8140	ENSG00000103257
HALLMARK	ESTROGEN_RESPONSE_LATE	2288	ENSG00000004478
HALLMARK	ESTROGEN_RESPONSE_LATE	7074	ENSG00000156299
HALLMARK	ESTROGEN_RESPONSE_LATE	51181	ENSG00000169738
HALLMARK	ESTROGEN_RESPONSE_LATE	374	ENSG00000109321
HALLMARK	ESTROGEN_RESPONSE_LATE	7358	ENSG00000109814
HALLMARK	ESTROGEN_RESPONSE_LATE	11012	ENSG00000167757
HALLMARK	ESTROGEN_RESPONSE_LATE	3398	ENSG00000115738
HALLMARK	ESTROGEN_RESPONSE_LATE	12	ENSG00000196136
HALLMARK	ESTROGEN_RESPONSE_LATE	760	ENSG00000104267
HALLMARK	ESTROGEN_RESPONSE_LATE	2707	ENSG00000188910
HALLMARK	ESTROGEN_RESPONSE_LATE	27075	ENSG00000106537
HALLMARK	ESTROGEN_RESPONSE_LATE	5618	ENSG00000113494
HALLMARK	ESTROGEN_RESPONSE_LATE	56521	ENSG00000108176
HALLMARK	ESTROGEN_RESPONSE_LATE	5104	ENSG00000188488
HALLMARK	ESTROGEN_RESPONSE_LATE	3613	ENSG00000141401
HALLMARK	ESTROGEN_RESPONSE_LATE	6509	ENSG00000115902
HALLMARK	ESTROGEN_RESPONSE_LATE	2013	ENSG00000213853
HALLMARK	ESTROGEN_RESPONSE_LATE	949	ENSG00000073060
HALLMARK	ESTROGEN_RESPONSE_LATE	2109	ENSG00000105379
HALLMARK	ESTROGEN_RESPONSE_LATE	9231	ENSG00000151208
HALLMARK	ESTROGEN_RESPONSE_LATE	5121	ENSG00000183036
HALLMARK	ESTROGEN_RESPONSE_LATE	4665	ENSG00000166886
HALLMARK	ESTROGEN_RESPONSE_LATE	10551	ENSG00000106541
HALLMARK	ESTROGEN_RESPONSE_LATE	27250	ENSG00000150593
HALLMARK	ESTROGEN_RESPONSE_LATE	51599	ENSG00000105699
HALLMARK	ESTROGEN_RESPONSE_LATE	29107	ENSG00000132661
HALLMARK	ESTROGEN_RESPONSE_LATE	3993	ENSG00000073350
HALLMARK	ESTROGEN_RESPONSE_LATE	11001	ENSG00000140284
HALLMARK	ESTROGEN_RESPONSE_LATE	9254	ENSG00000007402
HALLMARK	ESTROGEN_RESPONSE_LATE	9314	ENSG00000136826
HALLMARK	ESTROGEN_RESPONSE_LATE	11187	ENSG00000184363
HALLMARK	ESTROGEN_RESPONSE_LATE	8900	ENSG00000133101
HALLMARK	ESTROGEN_RESPONSE_LATE	9022	ENSG00000169583
HALLMARK	ESTROGEN_RESPONSE_LATE	6387	ENSG00000107562
HALLMARK	ESTROGEN_RESPONSE_LATE	5364	ENSG00000164050
HALLMARK	ESTROGEN_RESPONSE_LATE	3547	ENSG00000147255
HALLMARK	ESTROGEN_RESPONSE_LATE	7031	ENSG00000160182
HALLMARK	ESTROGEN_RESPONSE_LATE	5777	ENSG00000111679
HALLMARK	ESTROGEN_RESPONSE_LATE	4057	ENSG00000012223
HALLMARK	ESTROGEN_RESPONSE_LATE	1152	ENSG00000166165
HALLMARK	ESTROGEN_RESPONSE_LATE	64377	ENSG00000124302
HALLMARK	ESTROGEN_RESPONSE_LATE	10535	ENSG00000104889
HALLMARK	ESTROGEN_RESPONSE_LATE	55540	ENSG00000056736
HALLMARK	ESTROGEN_RESPONSE_LATE	7054	ENSG00000180176
HALLMARK	ESTROGEN_RESPONSE_LATE	10874	ENSG00000109255
HALLMARK	ESTROGEN_RESPONSE_LATE	4338	ENSG00000164172
HALLMARK	ESTROGEN_RESPONSE_LATE	6446	ENSG00000118515
HALLMARK	ESTROGEN_RESPONSE_LATE	7153	ENSG00000131747
HALLMARK	ESTROGEN_RESPONSE_LATE	4137	ENSG00000186868
HALLMARK	ESTROGEN_RESPONSE_LATE	6768	ENSG00000149418
HALLMARK	ESTROGEN_RESPONSE_LATE	1345	ENSG00000164919
HALLMARK	ESTROGEN_RESPONSE_LATE	595	ENSG00000110092
HALLMARK	ESTROGEN_RESPONSE_LATE	493	ENSG00000058668
HALLMARK	ESTROGEN_RESPONSE_LATE	10610	ENSG00000070731
HALLMARK	ESTROGEN_RESPONSE_LATE	5979	ENSG00000165731
HALLMARK	ESTROGEN_RESPONSE_LATE	596	ENSG00000171791
HALLMARK	ESTROGEN_RESPONSE_LATE	1844	ENSG00000158050
HALLMARK	ESTROGEN_RESPONSE_LATE	960	ENSG00000026508
HALLMARK	ESTROGEN_RESPONSE_LATE	9368	ENSG00000109062
HALLMARK	ESTROGEN_RESPONSE_LATE	4602	ENSG00000118513
HALLMARK	ESTROGEN_RESPONSE_LATE	8416	ENSG00000143412
HALLMARK	ESTROGEN_RESPONSE_LATE	3487	ENSG00000141753
HALLMARK	ESTROGEN_RESPONSE_LATE	56339	ENSG00000165819
HALLMARK	ESTROGEN_RESPONSE_LATE	4886	ENSG00000164128
HALLMARK	ESTROGEN_RESPONSE_LATE	2171	ENSG00000164687
HALLMARK	ESTROGEN_RESPONSE_LATE	5174	ENSG00000174827
HALLMARK	ESTROGEN_RESPONSE_LATE	8204	ENSG00000180530
HALLMARK	ESTROGEN_RESPONSE_LATE	7869	ENSG00000012171
HALLMARK	ESTROGEN_RESPONSE_LATE	3880	ENSG00000171345
HALLMARK	ESTROGEN_RESPONSE_LATE	5241	ENSG00000082175
HALLMARK	ESTROGEN_RESPONSE_LATE	7164	ENSG00000111907
HALLMARK	ESTROGEN_RESPONSE_LATE	26353	ENSG00000152137
HALLMARK	ESTROGEN_RESPONSE_LATE	51083	ENSG00000069482
HALLMARK	ESTROGEN_RESPONSE_LATE	29887	ENSG00000086300
HALLMARK	ESTROGEN_RESPONSE_LATE	928	ENSG00000010278
HALLMARK	ESTROGEN_RESPONSE_LATE	9547	ENSG00000145824
HALLMARK	ESTROGEN_RESPONSE_LATE	7517	ENSG00000126215
HALLMARK	ESTROGEN_RESPONSE_LATE	1363	ENSG00000109472
HALLMARK	ESTROGEN_RESPONSE_LATE	57834	ENSG00000171903
HALLMARK	ESTROGEN_RESPONSE_LATE	3716	ENSG00000162434
HALLMARK	ESTROGEN_RESPONSE_LATE	4232	ENSG00000106484
HALLMARK	ESTROGEN_RESPONSE_LATE	5603	ENSG00000156711
HALLMARK	ESTROGEN_RESPONSE_LATE	10538	ENSG00000156127
HALLMARK	ESTROGEN_RESPONSE_LATE	2582	ENSG00000117308
HALLMARK	ESTROGEN_RESPONSE_LATE	2261	ENSG00000068078
HALLMARK	ESTROGEN_RESPONSE_LATE	7177	ENSG00000172236
HALLMARK	ESTROGEN_RESPONSE_LATE	64215	ENSG00000136770
HALLMARK	ESTROGEN_RESPONSE_LATE	10112	ENSG00000112984
HALLMARK	ESTROGEN_RESPONSE_LATE	2030	ENSG00000112759
HALLMARK	ESTROGEN_RESPONSE_LATE	6280	ENSG00000163220
HALLMARK	ESTROGEN_RESPONSE_LATE	57758	ENSG00000175356
HALLMARK	ESTROGEN_RESPONSE_LATE	23650	ENSG00000137699
HALLMARK	ESTROGEN_RESPONSE_LATE	10497	ENSG00000198722
HALLMARK	ESTROGEN_RESPONSE_LATE	3918	ENSG00000058085
HALLMARK	ESTROGEN_RESPONSE_LATE	4192	ENSG00000110492
HALLMARK	ESTROGEN_RESPONSE_LATE	6652	ENSG00000140263
HALLMARK	ESTROGEN_RESPONSE_LATE	3418	ENSG00000182054
HALLMARK	ESTROGEN_RESPONSE_LATE	224	ENSG00000072210
HALLMARK	ESTROGEN_RESPONSE_LATE	6337	ENSG00000111319
HALLMARK	ESTROGEN_RESPONSE_LATE	3572	ENSG00000134352
HALLMARK	ESTROGEN_RESPONSE_LATE	3158	ENSG00000134240
HALLMARK	ESTROGEN_RESPONSE_LATE	9135	ENSG00000029725
HALLMARK	ESTROGEN_RESPONSE_LATE	7134	ENSG00000114854
HALLMARK	ESTROGEN_RESPONSE_LATE	7980	ENSG00000105825
HALLMARK	ESTROGEN_RESPONSE_LATE	22824	ENSG00000164070
HALLMARK	ESTROGEN_RESPONSE_LATE	7494	ENSG00000100219
HALLMARK	ESTROGEN_RESPONSE_LATE	1952	ENSG00000143126
HALLMARK	ESTROGEN_RESPONSE_LATE	2317	ENSG00000136068
HALLMARK	ESTROGEN_RESPONSE_LATE	5577	ENSG00000005249
HALLMARK	ESTROGEN_RESPONSE_LATE	29988	ENSG00000136856
HALLMARK	ESTROGEN_RESPONSE_LATE	5265	ENSG00000197249
