database	gene_set	EntrezID	ensembl_gene_id
KEGG	ABC_TRANSPORTERS	340273	ENSG00000004846
KEGG	ABC_TRANSPORTERS	1244	ENSG00000023839
KEGG	ABC_TRANSPORTERS	20	ENSG00000107331
KEGG	ABC_TRANSPORTERS	5825	ENSG00000117528
KEGG	ABC_TRANSPORTERS	8647	ENSG00000073734
KEGG	ABC_TRANSPORTERS	21	ENSG00000167972
KEGG	ABC_TRANSPORTERS	5826	ENSG00000119688
KEGG	ABC_TRANSPORTERS	10349	ENSG00000154263
KEGG	ABC_TRANSPORTERS	11194	ENSG00000197150
KEGG	ABC_TRANSPORTERS	85320	ENSG00000121270
KEGG	ABC_TRANSPORTERS	23461	ENSG00000154265
KEGG	ABC_TRANSPORTERS	23460	ENSG00000154262
KEGG	ABC_TRANSPORTERS	64240	ENSG00000138075
KEGG	ABC_TRANSPORTERS	6891	ENSG00000204267
KEGG	ABC_TRANSPORTERS	19	ENSG00000165029
KEGG	ABC_TRANSPORTERS	94160	ENSG00000140798
KEGG	ABC_TRANSPORTERS	215	ENSG00000101986
KEGG	ABC_TRANSPORTERS	64137	ENSG00000172350
KEGG	ABC_TRANSPORTERS	10350	ENSG00000154258
KEGG	ABC_TRANSPORTERS	6890	ENSG00000168394
KEGG	ABC_TRANSPORTERS	10347	ENSG00000064687
KEGG	ABC_TRANSPORTERS	368	ENSG00000091262
KEGG	ABC_TRANSPORTERS	10060	ENSG00000069431
KEGG	ABC_TRANSPORTERS	23456	ENSG00000135776
KEGG	ABC_TRANSPORTERS	89845	ENSG00000124574
KEGG	ABC_TRANSPORTERS	6833	ENSG00000006071
KEGG	ABC_TRANSPORTERS	24	ENSG00000198691
KEGG	ABC_TRANSPORTERS	10351	ENSG00000141338
KEGG	ABC_TRANSPORTERS	22	ENSG00000131269
KEGG	ABC_TRANSPORTERS	154664	ENSG00000179869
KEGG	ABC_TRANSPORTERS	10058	ENSG00000115657
KEGG	ABC_TRANSPORTERS	8714	ENSG00000108846
KEGG	ABC_TRANSPORTERS	225	ENSG00000173208
KEGG	ABC_TRANSPORTERS	5243	ENSG00000085563
KEGG	ABC_TRANSPORTERS	1080	ENSG00000001626
KEGG	ABC_TRANSPORTERS	5244	ENSG00000005471
KEGG	ABC_TRANSPORTERS	9619	ENSG00000160179
KEGG	ABC_TRANSPORTERS	26154	ENSG00000144452
KEGG	ABC_TRANSPORTERS	10057	ENSG00000114770
KEGG	ABC_TRANSPORTERS	10257	ENSG00000125257
KEGG	ABC_TRANSPORTERS	9429	ENSG00000118777
KEGG	ABC_TRANSPORTERS	4363	ENSG00000103222
KEGG	ABC_TRANSPORTERS	64241	ENSG00000143921
KEGG	ABC_TRANSPORTERS	23457	ENSG00000150967
KEGG	ACUTE_MYELOID_LEUKEMIA	7704	ENSG00000109906
KEGG	ACUTE_MYELOID_LEUKEMIA	6198	ENSG00000108443
KEGG	ACUTE_MYELOID_LEUKEMIA	6199	ENSG00000175634
KEGG	ACUTE_MYELOID_LEUKEMIA	6774	ENSG00000168610
KEGG	ACUTE_MYELOID_LEUKEMIA	5605	ENSG00000126934
KEGG	ACUTE_MYELOID_LEUKEMIA	3845	ENSG00000133703
KEGG	ACUTE_MYELOID_LEUKEMIA	5291	ENSG00000051382
KEGG	ACUTE_MYELOID_LEUKEMIA	5293	ENSG00000171608
KEGG	ACUTE_MYELOID_LEUKEMIA	5371	ENSG00000140464
KEGG	ACUTE_MYELOID_LEUKEMIA	208	ENSG00000105221
KEGG	ACUTE_MYELOID_LEUKEMIA	5595	ENSG00000102882
KEGG	ACUTE_MYELOID_LEUKEMIA	6777	ENSG00000173757
KEGG	ACUTE_MYELOID_LEUKEMIA	5296	ENSG00000105647
KEGG	ACUTE_MYELOID_LEUKEMIA	6776	ENSG00000126561
KEGG	ACUTE_MYELOID_LEUKEMIA	5604	ENSG00000169032
KEGG	ACUTE_MYELOID_LEUKEMIA	8900	ENSG00000133101
KEGG	ACUTE_MYELOID_LEUKEMIA	6655	ENSG00000100485
KEGG	ACUTE_MYELOID_LEUKEMIA	6934	ENSG00000148737
KEGG	ACUTE_MYELOID_LEUKEMIA	673	ENSG00000157764
KEGG	ACUTE_MYELOID_LEUKEMIA	8517	ENSG00000269335
KEGG	ACUTE_MYELOID_LEUKEMIA	207	ENSG00000142208
KEGG	ACUTE_MYELOID_LEUKEMIA	2475	ENSG00000198793
KEGG	ACUTE_MYELOID_LEUKEMIA	1978	ENSG00000187840
KEGG	ACUTE_MYELOID_LEUKEMIA	595	ENSG00000110092
KEGG	ACUTE_MYELOID_LEUKEMIA	3551	ENSG00000104365
KEGG	ACUTE_MYELOID_LEUKEMIA	5894	ENSG00000132155
KEGG	ACUTE_MYELOID_LEUKEMIA	5290	ENSG00000121879
KEGG	ACUTE_MYELOID_LEUKEMIA	572	ENSG00000002330
KEGG	ACUTE_MYELOID_LEUKEMIA	2322	ENSG00000122025
KEGG	ACUTE_MYELOID_LEUKEMIA	5467	ENSG00000112033
KEGG	ACUTE_MYELOID_LEUKEMIA	10000	ENSG00000117020
KEGG	ACUTE_MYELOID_LEUKEMIA	3265	ENSG00000174775
KEGG	ACUTE_MYELOID_LEUKEMIA	83439	ENSG00000152284
KEGG	ACUTE_MYELOID_LEUKEMIA	51176	ENSG00000138795
KEGG	ACUTE_MYELOID_LEUKEMIA	2885	ENSG00000177885
KEGG	ACUTE_MYELOID_LEUKEMIA	5970	ENSG00000173039
KEGG	ACUTE_MYELOID_LEUKEMIA	6654	ENSG00000115904
KEGG	ACUTE_MYELOID_LEUKEMIA	5594	ENSG00000100030
KEGG	ACUTE_MYELOID_LEUKEMIA	4609	ENSG00000136997
KEGG	ACUTE_MYELOID_LEUKEMIA	1147	ENSG00000213341
KEGG	ACUTE_MYELOID_LEUKEMIA	8503	ENSG00000117461
KEGG	ACUTE_MYELOID_LEUKEMIA	23533	ENSG00000141506
KEGG	ACUTE_MYELOID_LEUKEMIA	369	ENSG00000078061
KEGG	ACUTE_MYELOID_LEUKEMIA	5295	ENSG00000145675
KEGG	ACUTE_MYELOID_LEUKEMIA	6932	ENSG00000081059
KEGG	ACUTE_MYELOID_LEUKEMIA	6688	ENSG00000066336
KEGG	ACUTE_MYELOID_LEUKEMIA	3728	ENSG00000173801
KEGG	ACUTE_MYELOID_LEUKEMIA	862	ENSG00000079102
KEGG	ACUTE_MYELOID_LEUKEMIA	5294	ENSG00000105851
KEGG	ACUTE_MYELOID_LEUKEMIA	4790	ENSG00000109320
KEGG	ACUTE_MYELOID_LEUKEMIA	1050	ENSG00000245848
KEGG	ACUTE_MYELOID_LEUKEMIA	11040	ENSG00000102096
KEGG	ACUTE_MYELOID_LEUKEMIA	5292	ENSG00000137193
KEGG	ACUTE_MYELOID_LEUKEMIA	4893	ENSG00000213281
KEGG	ACUTE_MYELOID_LEUKEMIA	5914	ENSG00000131759
KEGG	ACUTE_MYELOID_LEUKEMIA	3815	ENSG00000157404
KEGG	ACUTE_MYELOID_LEUKEMIA	861	ENSG00000159216
KEGG	ADHERENS_JUNCTION	51701	ENSG00000087095
KEGG	ADHERENS_JUNCTION	7454	ENSG00000015285
KEGG	ADHERENS_JUNCTION	4008	ENSG00000136153
KEGG	ADHERENS_JUNCTION	1457	ENSG00000101266
KEGG	ADHERENS_JUNCTION	5879	ENSG00000136238
KEGG	ADHERENS_JUNCTION	9855	ENSG00000006607
KEGG	ADHERENS_JUNCTION	6714	ENSG00000197122
KEGG	ADHERENS_JUNCTION	7414	ENSG00000035403
KEGG	ADHERENS_JUNCTION	83439	ENSG00000152284
KEGG	ADHERENS_JUNCTION	7082	ENSG00000104067
KEGG	ADHERENS_JUNCTION	387	ENSG00000067560
KEGG	ADHERENS_JUNCTION	6885	ENSG00000135341
KEGG	ADHERENS_JUNCTION	1500	ENSG00000198561
KEGG	ADHERENS_JUNCTION	1496	ENSG00000066032
KEGG	ADHERENS_JUNCTION	5792	ENSG00000142949
KEGG	ADHERENS_JUNCTION	2064	ENSG00000141736
KEGG	ADHERENS_JUNCTION	5787	ENSG00000127329
KEGG	ADHERENS_JUNCTION	7048	ENSG00000163513
KEGG	ADHERENS_JUNCTION	999	ENSG00000039068
KEGG	ADHERENS_JUNCTION	7046	ENSG00000106799
KEGG	ADHERENS_JUNCTION	10810	ENSG00000132970
KEGG	ADHERENS_JUNCTION	1495	ENSG00000044115
KEGG	ADHERENS_JUNCTION	51176	ENSG00000138795
KEGG	ADHERENS_JUNCTION	4233	ENSG00000105976
KEGG	ADHERENS_JUNCTION	1956	ENSG00000146648
KEGG	ADHERENS_JUNCTION	4087	ENSG00000175387
KEGG	ADHERENS_JUNCTION	4088	ENSG00000166949
KEGG	ADHERENS_JUNCTION	1499	ENSG00000168036
KEGG	ADHERENS_JUNCTION	5770	ENSG00000196396
KEGG	ADHERENS_JUNCTION	998	ENSG00000070831
KEGG	ADHERENS_JUNCTION	10458	ENSG00000175866
KEGG	ADHERENS_JUNCTION	29119	ENSG00000183230
KEGG	ADHERENS_JUNCTION	71	ENSG00000184009
KEGG	ADHERENS_JUNCTION	6615	ENSG00000124216
KEGG	ADHERENS_JUNCTION	5881	ENSG00000169750
KEGG	ADHERENS_JUNCTION	5595	ENSG00000102882
KEGG	ADHERENS_JUNCTION	87	ENSG00000072110
KEGG	ADHERENS_JUNCTION	60	ENSG00000075624
KEGG	ADHERENS_JUNCTION	6934	ENSG00000148737
KEGG	ADHERENS_JUNCTION	5795	ENSG00000149177
KEGG	ADHERENS_JUNCTION	89	ENSG00000248746
KEGG	ADHERENS_JUNCTION	88	ENSG00000077522
KEGG	ADHERENS_JUNCTION	8936	ENSG00000112290
KEGG	ADHERENS_JUNCTION	8826	ENSG00000140575
KEGG	ADHERENS_JUNCTION	3643	ENSG00000171105
KEGG	ADHERENS_JUNCTION	10163	ENSG00000158195
KEGG	ADHERENS_JUNCTION	6932	ENSG00000081059
KEGG	ADHERENS_JUNCTION	81	ENSG00000130402
KEGG	ADHERENS_JUNCTION	56288	ENSG00000148498
KEGG	ADHERENS_JUNCTION	117178	ENSG00000117155
KEGG	ADHERENS_JUNCTION	2033	ENSG00000100393
KEGG	ADHERENS_JUNCTION	10580	ENSG00000095637
KEGG	ADHERENS_JUNCTION	5880	ENSG00000128340
KEGG	ADHERENS_JUNCTION	4089	ENSG00000141646
KEGG	ADHERENS_JUNCTION	1459	ENSG00000070770
KEGG	ADHERENS_JUNCTION	5797	ENSG00000173482
KEGG	ADHERENS_JUNCTION	7525	ENSG00000176105
KEGG	ADHERENS_JUNCTION	2260	ENSG00000077782
KEGG	ADHERENS_JUNCTION	1460	ENSG00000204435
KEGG	ADHERENS_JUNCTION	52	ENSG00000143727
KEGG	ADHERENS_JUNCTION	5594	ENSG00000100030
KEGG	ADHERENS_JUNCTION	2534	ENSG00000010810
KEGG	ADHERENS_JUNCTION	2241	ENSG00000151422
KEGG	ADHERENS_JUNCTION	8976	ENSG00000106299
KEGG	ADHERENS_JUNCTION	3480	ENSG00000140443
KEGG	ADHERENS_JUNCTION	6591	ENSG00000019549
KEGG	ADHERENS_JUNCTION	1387	ENSG00000005339
KEGG	ADHERENS_JUNCTION	5777	ENSG00000111679
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	3953	ENSG00000116678
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	9370	ENSG00000181092
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	5602	ENSG00000109339
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	5465	ENSG00000186951
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	6774	ENSG00000168610
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	6256	ENSG00000186350
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	4794	ENSG00000146232
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	5599	ENSG00000107643
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	6258	ENSG00000143171
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	6257	ENSG00000204231
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	57818	ENSG00000152254
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	948	ENSG00000135218
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	5781	ENSG00000179295
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	5601	ENSG00000050748
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	2538	ENSG00000131482
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	10891	ENSG00000109819
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	8517	ENSG00000269335
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	5443	ENSG00000115138
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	4852	ENSG00000122585
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	6513	ENSG00000117394
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	79602	ENSG00000006831
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	51094	ENSG00000159346
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	181	ENSG00000159723
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	84254	ENSG00000004660
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	10645	ENSG00000110931
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	208	ENSG00000105221
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	2180	ENSG00000151726
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	3717	ENSG00000096968
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	1374	ENSG00000110090
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	8717	ENSG00000102871
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	126129	ENSG00000169169
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	4792	ENSG00000100906
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	7133	ENSG00000028137
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	4793	ENSG00000104825
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	51703	ENSG00000197142
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	4790	ENSG00000109320
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	23305	ENSG00000164398
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	32	ENSG00000076555
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	6794	ENSG00000118046
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	1147	ENSG00000213341
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	7132	ENSG00000067182
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	6517	ENSG00000181856
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	53632	ENSG00000115592
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	5564	ENSG00000111725
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	3952	ENSG00000174697
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	7124	ENSG00000232810
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	5562	ENSG00000132356
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	2475	ENSG00000198793
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	3551	ENSG00000104365
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	207	ENSG00000142208
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	5588	ENSG00000065675
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	10000	ENSG00000117020
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	7186	ENSG00000127191
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	5563	ENSG00000162409
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	5571	ENSG00000181929
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	5970	ENSG00000173039
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	9021	ENSG00000184557
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	8660	ENSG00000185950
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	5565	ENSG00000131791
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	5105	ENSG00000124253
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	3667	ENSG00000169047
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	2182	ENSG00000068366
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	8471	ENSG00000133124
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	51422	ENSG00000106617
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	5106	ENSG00000100889
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	1375	ENSG00000205560
KEGG	ADIPOCYTOKINE_SIGNALING_PATHWAY	2181	ENSG00000123983
KEGG	ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	64902	ENSG00000113492
KEGG	ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	9945	ENSG00000131459
KEGG	ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	5471	ENSG00000128059
KEGG	ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	2747	ENSG00000182890
KEGG	ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	790	ENSG00000084774
KEGG	ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	159	ENSG00000035687
KEGG	ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	1373	ENSG00000021826
KEGG	ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	443	ENSG00000108381
KEGG	ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	18	ENSG00000183044
KEGG	ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	440	ENSG00000070669
KEGG	ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	445	ENSG00000130707
KEGG	ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	7915	ENSG00000112294
KEGG	ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	8659	ENSG00000159423
KEGG	ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	2805	ENSG00000120053
KEGG	ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	56954	ENSG00000114021
KEGG	ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	2752	ENSG00000135821
KEGG	ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	189	ENSG00000172482
KEGG	ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	2806	ENSG00000125166
KEGG	ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	27165	ENSG00000135423
KEGG	ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	122622	ENSG00000185100
KEGG	ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	91703	ENSG00000132744
KEGG	ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	8528	ENSG00000203797
KEGG	ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	84706	ENSG00000166123
KEGG	ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	2673	ENSG00000198380
KEGG	ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	2875	ENSG00000167701
KEGG	ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	259307	ENSG00000104951
KEGG	ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	435	ENSG00000126522
KEGG	ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	2744	ENSG00000115419
KEGG	ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	2746	ENSG00000148672
KEGG	ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	2571	ENSG00000128683
KEGG	ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	2572	ENSG00000136750
KEGG	ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	158	ENSG00000239900
KEGG	ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	3845	ENSG00000133703
KEGG	ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	6338	ENSG00000168447
KEGG	ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	6340	ENSG00000166828
KEGG	ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	8471	ENSG00000133124
KEGG	ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	3667	ENSG00000169047
KEGG	ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	486	ENSG00000137731
KEGG	ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	8660	ENSG00000185950
KEGG	ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	482	ENSG00000129244
KEGG	ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	6337	ENSG00000111319
KEGG	ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	483	ENSG00000069849
KEGG	ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	481	ENSG00000143153
KEGG	ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	476	ENSG00000163399
KEGG	ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	478	ENSG00000105409
KEGG	ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	477	ENSG00000018625
KEGG	ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	23439	ENSG00000101892
KEGG	ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	5594	ENSG00000100030
KEGG	ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	2810	ENSG00000175793
KEGG	ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	480	ENSG00000132681
KEGG	ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	4306	ENSG00000151623
KEGG	ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	53828	ENSG00000150201
KEGG	ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	3758	ENSG00000151704
KEGG	ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	5579	ENSG00000166501
KEGG	ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	5290	ENSG00000121879
KEGG	ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	5578	ENSG00000154229
KEGG	ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	23327	ENSG00000049759
KEGG	ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	5582	ENSG00000126583
KEGG	ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	5291	ENSG00000051382
KEGG	ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	5293	ENSG00000171608
KEGG	ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	3630	ENSG00000254647
KEGG	ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	5296	ENSG00000105647
KEGG	ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	5294	ENSG00000105851
KEGG	ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	3479	ENSG00000017427
KEGG	ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	3643	ENSG00000171105
KEGG	ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	8503	ENSG00000117461
KEGG	ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	23533	ENSG00000141506
KEGG	ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	5595	ENSG00000102882
KEGG	ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	6446	ENSG00000118515
KEGG	ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	9351	ENSG00000065054
KEGG	ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	3291	ENSG00000176387
KEGG	ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	3290	ENSG00000117594
KEGG	ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	5295	ENSG00000145675
KEGG	ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	5170	ENSG00000140992
KEGG	ALLOGRAFT_REJECTION	3112	ENSG00000241106
KEGG	ALLOGRAFT_REJECTION	958	ENSG00000101017
KEGG	ALLOGRAFT_REJECTION	3458	ENSG00000111537
KEGG	ALLOGRAFT_REJECTION	3133	ENSG00000204592
KEGG	ALLOGRAFT_REJECTION	3592	ENSG00000168811
KEGG	ALLOGRAFT_REJECTION	3127	ENSG00000198502
KEGG	ALLOGRAFT_REJECTION	355	ENSG00000026103
KEGG	ALLOGRAFT_REJECTION	356	ENSG00000117560
KEGG	ALLOGRAFT_REJECTION	3107	ENSG00000204525
KEGG	ALLOGRAFT_REJECTION	941	ENSG00000121594
KEGG	ALLOGRAFT_REJECTION	3111	ENSG00000204252
KEGG	ALLOGRAFT_REJECTION	942	ENSG00000114013
KEGG	ALLOGRAFT_REJECTION	3106	ENSG00000234745
KEGG	ALLOGRAFT_REJECTION	940	ENSG00000178562
KEGG	ALLOGRAFT_REJECTION	3122	ENSG00000204287
KEGG	ALLOGRAFT_REJECTION	3105	ENSG00000206503
KEGG	ALLOGRAFT_REJECTION	3123	ENSG00000196126
KEGG	ALLOGRAFT_REJECTION	3002	ENSG00000100453
KEGG	ALLOGRAFT_REJECTION	5551	ENSG00000180644
KEGG	ALLOGRAFT_REJECTION	3134	ENSG00000204642
KEGG	ALLOGRAFT_REJECTION	7124	ENSG00000232810
KEGG	ALLOGRAFT_REJECTION	3593	ENSG00000113302
KEGG	ALLOGRAFT_REJECTION	3586	ENSG00000136634
KEGG	ALLOGRAFT_REJECTION	3558	ENSG00000109471
KEGG	ALLOGRAFT_REJECTION	3115	ENSG00000223865
KEGG	ALLOGRAFT_REJECTION	3113	ENSG00000231389
KEGG	ALLOGRAFT_REJECTION	3567	ENSG00000113525
KEGG	ALLOGRAFT_REJECTION	3565	ENSG00000113520
KEGG	ALLOGRAFT_REJECTION	959	ENSG00000102245
KEGG	ALLOGRAFT_REJECTION	3117	ENSG00000196735
KEGG	ALLOGRAFT_REJECTION	3135	ENSG00000204632
KEGG	ALLOGRAFT_REJECTION	3118	ENSG00000237541
KEGG	ALLOGRAFT_REJECTION	3119	ENSG00000179344
KEGG	ALLOGRAFT_REJECTION	3108	ENSG00000204257
KEGG	ALLOGRAFT_REJECTION	3109	ENSG00000242574
KEGG	ALPHA_LINOLENIC_ACID_METABOLISM	8398	ENSG00000184381
KEGG	ALPHA_LINOLENIC_ACID_METABOLISM	84647	ENSG00000138308
KEGG	ALPHA_LINOLENIC_ACID_METABOLISM	30814	ENSG00000188784
KEGG	ALPHA_LINOLENIC_ACID_METABOLISM	5319	ENSG00000170890
KEGG	ALPHA_LINOLENIC_ACID_METABOLISM	100137049	ENSG00000243708
KEGG	ALPHA_LINOLENIC_ACID_METABOLISM	26279	ENSG00000117215
KEGG	ALPHA_LINOLENIC_ACID_METABOLISM	64600	ENSG00000158786
KEGG	ALPHA_LINOLENIC_ACID_METABOLISM	5322	ENSG00000127472
KEGG	ALPHA_LINOLENIC_ACID_METABOLISM	51	ENSG00000161533
KEGG	ALPHA_LINOLENIC_ACID_METABOLISM	50487	ENSG00000100078
KEGG	ALPHA_LINOLENIC_ACID_METABOLISM	5321	ENSG00000116711
KEGG	ALPHA_LINOLENIC_ACID_METABOLISM	391013	ENSG00000187980
KEGG	ALPHA_LINOLENIC_ACID_METABOLISM	5320	ENSG00000188257
KEGG	ALPHA_LINOLENIC_ACID_METABOLISM	9415	ENSG00000134824
KEGG	ALPHA_LINOLENIC_ACID_METABOLISM	8681	ENSG00000168970
KEGG	ALPHA_LINOLENIC_ACID_METABOLISM	81579	ENSG00000123739
KEGG	ALPHA_LINOLENIC_ACID_METABOLISM	123745	ENSG00000188089
